2737,,,,,,,,,,,,,,
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes,Radius,Diameter,Avg Diameter
2073,-0.89488208,0.096584827,-0.14127111,0.41218913,5.748961,1.6550109,5.0940251,2,1,0,1000,6.203504909,12.40700982,
2074,-0.66931784,-0.41275918,-0.22549428,0.57514858,4.0032244,2.7364454,0.064601921,13,1,0,91000,27.90300184,55.80600367,
2075,-0.75687057,0.21565847,0.077810064,0.61203265,2.4087949,0.86009061,1.8870074,8,1,0,63000,24.68410092,49.36820184,
2076,-0.048564706,0.46253097,-0.60695428,0.64444786,6.2545533,1.2042083,3.797488,10,1,0,84000,27.16836848,54.33673697,
2077,0.14142804,0.58129436,0.62645733,0.49964604,0.56901026,2.8254013,0.42139792,6,1,0,13000,14.58651628,29.17303256,
2078,-0.018705934,0.46730962,-0.75004333,0.46766096,2.2940326,1.7837861,3.9981561,2,1,0,18000,16.2577821,32.51556421,
2079,0.27342314,0.91239649,0.21985845,0.21079555,4.6980734,1.4710422,1.6105179,3,1,0,23000,17.64194277,35.28388554,
2080,0.56404757,-0.58154184,0.57449919,0.11666252,0.97047246,1.8888108,2.5718083,2,1,1,1000,6.203504909,12.40700982,
2081,-0.50219846,0.20025174,-0.062118821,0.83895004,4.0472918,2.2238719,1.0088156,3,1,0,1000,6.203504909,12.40700982,
2082,-0.32954788,-0.86419582,-0.24549615,0.29033664,1.9083923,2.3615344,5.7786107,7,1,1,93000,28.10593989,56.21187978,
2083,-0.17736827,-0.93501723,0.15971552,0.26224843,0.83630043,2.5173969,4.3528285,3,1,1,8000,12.40700982,24.81401964,
2084,0.014364394,0.50308925,0.79027635,0.3495113,3.5294507,1.0548137,0.44494718,5,1,1,16000,15.63185284,31.26370567,
2085,0.41860577,-0.80363083,0.22706969,0.3569119,2.2807996,1.7649919,3.3789783,31,1,0,676000,54.44433475,108.8886695,
2086,-0.75687057,0.21565847,0.077810064,0.61203265,4.4569802,1.7192471,2.9713435,2,1,0,1000,6.203504909,12.40700982,
2087,-0.21440442,-0.11471643,0.34235173,0.90756059,0.13057326,0.49125448,5.4311776,8,1,1,9000,12.90381021,25.80762041,
2088,-0.80257612,-0.21367231,-0.26454389,0.49013492,2.1525171,0.86489421,4.9760332,1,1,0,5000,10.60784418,21.21568836,
2089,0.83461499,-0.4510197,-0.21665275,0.23034889,4.4105234,2.8938611,0.38993219,11,1,0,53000,23.30213712,46.60427423,
2090,0.71927291,-0.65360576,-0.16711754,0.16588449,2.5635717,0.77697027,2.4447212,2,1,0,5000,10.60784418,21.21568836,
2091,0.70407516,0.524306,0.47826797,0.025319543,2.2637703,2.1427042,0.98360378,10,1,1,60000,24.28590063,48.57180126,
2092,-0.70680243,-0.43300942,0.28774926,0.47972229,0.00936518,1.9542588,5.1932392,2,1,1,25000,18.13915839,36.27831679,
2093,-0.46491376,-0.53748661,0.70262843,0.03572987,5.6208682,1.5808698,3.9055259,5,1,1,16000,15.63185284,31.26370567,
2094,-0.75601149,-0.53572285,0.035109777,0.3744528,0.52299625,2.3704357,5.5732098,11,1,1,155000,33.32327647,66.64655294,
2095,-0.1712268,-0.83602184,0.31520021,0.41520801,0.71945494,2.0448563,4.2650828,7,1,1,98000,28.60086417,57.20172834,
2096,0.58933675,0.71295768,-0.051054381,0.37651959,4.8992715,1.4467689,3.3308334,15,1,0,156000,33.39478587,66.78957173,
2097,-0.59599334,-0.016672105,-0.48384932,0.64062774,2.9218299,0.54985148,5.8541355,3,1,0,8000,12.40700982,24.81401964,
2098,0.2318804,-0.27361047,-0.59191436,0.7218076,2.980401,2.4359391,0.83356833,6,1,0,15000,15.29915871,30.59831742,
2099,0.5046618,0.44316369,-0.1770601,0.71942484,1.5407165,2.3775992,0.86036944,41,1,0,695000,54.9497092,109.8994184,
2100,-0.33702689,-0.68418568,-0.11122443,0.63712788,3.8395147,2.4919732,3.8059292,4,1,0,5000,10.60784418,21.21568836,
2101,0.35088485,-0.14751203,0.86205578,0.3346338,3.7621832,1.5529604,3.819315,4,1,0,10000,13.36504618,26.73009235,
2102,0.75941581,0.20585378,0.037378669,0.61604768,1.5853513,1.6230888,3.4468977,4,1,0,30000,19.2757321,38.55146421,
2103,-0.36110711,0.64951485,-0.64571673,0.17544781,0.24210568,1.6755235,2.3688767,18,1,1,208000,36.75571781,73.51143561,
2104,0.11195124,0.96862376,-0.067078859,0.21150753,4.9044342,2.6940887,1.9929756,22,1,1,364000,44.29325447,88.58650894,
2105,0.056142148,0.52875161,0.66970575,0.51842463,3.6945629,1.1212692,0.76453495,2,1,1,1000,6.203504909,12.40700982,
2106,0.37084424,-0.89053851,-0.18136752,0.19110602,2.7246418,2.6083605,5.0770607,12,1,1,186000,35.41126529,70.82253059,
2107,-0.10700063,-0.4090068,-0.87621504,0.23132555,1.8532799,1.2680712,1.7590499,14,1,0,45000,22.06520508,44.13041015,
2108,-0.078582838,0.73966509,-0.49710676,0.44677192,4.9887223,0.37422651,3.6004856,6,1,0,6000,11.27251652,22.54503304,
2109,-0.80064243,-0.50897205,-0.051627476,0.31185544,0.83987731,0.82695913,4.696094,9,1,0,26000,18.3778589,36.75571781,
2110,0.23778498,-0.66798681,-0.1908748,0.67883623,2.1868842,1.5762926,4.6445055,9,1,1,68000,25.32056746,50.64113492,
2111,0.33267307,0.094518818,-0.59133101,0.72850704,4.1002531,0.70626742,3.5466044,4,1,1,12000,14.20248085,28.40496169,
2112,0.38501629,0.4506743,-0.032577589,0.80473208,4.6480994,2.2860875,1.1966791,1,1,0,1000,6.203504909,12.40700982,
2113,-0.42319509,-0.40259737,0.80443412,0.10819902,2.7784986,0.79555315,4.0671196,7,1,0,10000,13.36504618,26.73009235,
2114,-0.048564706,0.46253097,-0.60695428,0.64444786,1.4786448,1.4085339,4.7326789,1,1,0,1000,6.203504909,12.40700982,
2115,-0.34134427,-0.63924807,0.58234608,0.36840069,0.073597312,1.6211256,4.1961079,13,1,1,96000,28.40496169,56.80992338,
2116,0.124956,-0.60095006,-0.51168543,0.60118473,3.5549366,0.89190346,4.6786146,4,1,0,28000,18.83749459,37.67498919,
2117,0.06975095,0.35800272,-0.38710442,0.84682882,4.9487271,0.74669498,2.1919804,3,1,1,8000,12.40700982,24.81401964,
2118,0.54040706,-0.11251252,-0.66081417,0.50855261,4.6859756,1.3789431,5.2618194,6,1,0,3000,8.947002289,17.89400458,
2119,0.26924407,-0.084478363,0.078295484,0.95615941,2.755856,0.57214403,3.3639231,7,1,1,32000,19.69490044,39.38980087,
2120,0.53446186,-0.26591495,0.67132074,0.43928149,5.956224,2.2412746,3.8347628,4,1,0,8000,12.40700982,24.81401964,
2121,0.77973306,0.5319519,-0.006867935,0.33014593,5.2384362,1.3310114,0.71042472,9,1,0,80000,26.73009235,53.4601847,
2122,0.70813507,0.34794006,-0.53599167,0.30032536,3.5389431,1.200286,5.3057933,11,1,0,22000,17.38246474,34.76492949,
2123,-0.4968043,-0.72030324,0.18182224,0.4486528,0.58197105,2.1309338,4.9311442,8,1,1,97000,28.50324954,57.00649908,
2124,0.023046376,-0.73688775,0.11262791,0.66616833,3.616519,0.7297982,3.5988104,14,1,0,82000,26.95101222,53.90202445,
2125,0.44596893,0.065401688,-0.65276062,0.60888261,0.78028011,1.4394505,1.9185147,6,1,0,30000,19.2757321,38.55146421,
2126,-0.085130908,-0.096165016,-0.57241386,0.80984414,1.408589,2.3839166,2.5504746,36,1,0,280000,40.58415183,81.16830365,
2127,0.78718293,0.34239396,-0.45949519,0.22797735,4.6621056,2.0643756,3.8415506,8,1,1,71000,25.68758324,51.37516647,
2128,0.35242757,0.091746591,0.227919,0.9030118,3.1490324,0.74549127,2.6396828,11,1,1,83000,27.06012682,54.12025365,
2129,-0.10700063,-0.4090068,-0.87621504,0.23132555,5.2493443,1.2675834,2.9069641,10,1,0,61000,24.4200796,48.8401592,
2130,-0.20459299,-0.30603835,-0.47969839,0.79647452,6.182548,1.8382722,4.8830781,15,1,0,80000,26.73009235,53.4601847,
2131,-0.41085106,0.66379434,-0.44802067,0.43572468,6.0659318,1.7914249,1.8158752,9,1,1,78000,26.50545911,53.01091821,
2132,-0.79428786,-0.42137632,-0.4375194,0.011207238,3.2030466,0.92071474,0.10351557,2,1,0,15000,15.29915871,30.59831742,
2133,-0.49431968,0.80276984,-0.030409502,0.33209017,3.9835439,2.7689247,4.9073038,12,1,0,62000,24.55280003,49.10560006,
2134,0.49027124,0.30189392,-0.15957676,0.80189115,3.889961,1.22708,2.7860932,14,1,1,152000,33.10688545,66.21377091,
2135,-0.16437675,0.59422523,0.37018079,0.69486892,4.1699123,2.4467297,5.2887707,29,1,0,366000,44.37422952,88.74845904,
2136,0.097895868,0.46415988,-0.8625195,0.17615952,5.8738542,0.98849916,3.1479883,11,1,1,126000,31.10001835,62.2000367,
2137,-0.34435004,-0.006345692,-0.66782737,0.6598404,0.80983979,0.70321739,0.7729879,4,1,1,8000,12.40700982,24.81401964,
2138,-0.23141418,0.83829278,0.49269125,0.031113574,2.4547598,2.6503079,4.4975104,8,1,0,52000,23.15465128,46.30930257,
2139,-0.23597193,-0.32228577,0.65189791,0.64457613,2.683531,0.440319,4.4394779,12,1,0,51000,23.00526228,46.01052456,
2140,-0.12836961,-0.67677337,-0.69498926,0.20612858,2.665813,1.5197761,6.1823096,4,1,1,22000,17.38246474,34.76492949,
2141,0.23621583,-0.071693175,0.95388144,0.17079893,1.4533043,0.49886876,2.0426466,22,1,1,342000,43.38229257,86.76458514,
2142,-0.49431968,0.80276984,-0.030409502,0.33209017,3.9751761,0.88827831,4.0538931,5,1,0,5000,10.60784418,21.21568836,
2143,-0.57908881,-0.270273,0.27893227,0.71680218,3.2455795,1.083021,1.2908283,6,1,0,9000,12.90381021,25.80762041,
2144,-0.58946341,-0.44112962,0.67489535,0.049535573,5.4281044,1.6550208,4.1432056,20,1,1,225000,37.73096994,75.46193987,
2145,0.007115801,-0.18428217,-0.98283404,0.00516411,0.004232635,1.5726631,3.5491991,5,1,0,10000,13.36504618,26.73009235,
2146,0.47562966,0.54141152,0.006933371,0.69325459,5.5800977,1.8125497,0.74750835,17,1,0,111000,29.81339654,59.62679307,
2147,-0.20459299,-0.30603835,-0.47969839,0.79647452,3.6764312,2.4647503,1.5301808,4,1,0,12000,14.20248085,28.40496169,
2148,-0.23597193,-0.32228577,0.65189791,0.64457613,3.2291417,2.2080481,1.8008074,3,1,0,8000,12.40700982,24.81401964,
2149,-0.84802598,-0.33258489,0.26679951,0.31473374,2.3241394,2.496722,5.6696706,3,1,0,1000,6.203504909,12.40700982,
2150,0.3546963,0.67561722,0.51894897,0.38525832,2.563139,2.2260034,0.37829667,5,1,0,8000,12.40700982,24.81401964,
2151,0.50631106,0.40109038,0.64629883,0.40629223,2.8019676,1.4044794,1.4620566,2,1,1,3000,8.947002289,17.89400458,
2152,-0.17013173,0.95220566,0.22360793,0.11982924,2.9505215,0.31858337,0.49998233,8,1,0,29000,19.05913251,38.11826502,
2153,-0.36568707,0.47233769,-0.56042933,0.57366282,4.9656358,1.4471388,0.11494802,23,1,0,196000,36.03483081,72.06966163,
2154,-0.31541193,-0.34410453,0.81190383,0.3505989,5.9489007,0.97131437,4.2911482,6,1,1,30000,19.2757321,38.55146421,
2155,0.55853951,0.12036611,-0.75680429,0.31747901,1.3462237,2.6037567,4.470264,5,1,0,3000,8.947002289,17.89400458,
2156,-0.15879065,0.74114108,-0.23834519,0.60719603,5.3546238,1.1169641,2.3334017,10,1,0,52000,23.15465128,46.30930257,
2157,0.60467762,-0.29619539,-0.65594566,0.34112835,0.87243634,2.1955626,2.6604428,2,1,0,1000,6.203504909,12.40700982,
2158,-0.89903229,0.12534736,-0.38011077,0.17760858,2.0297184,1.5555651,4.6780958,10,1,0,39000,21.03739683,42.07479367,
2159,-0.92815423,-0.016626684,-0.35532704,0.10952614,3.1620312,1.6432329,4.8820481,10,1,0,25000,18.13915839,36.27831679,
2160,-0.66931784,-0.41275918,-0.22549428,0.57514858,0.60708529,1.5947273,2.9360874,17,1,0,118000,30.42737353,60.85474706,
2161,0.086626254,0.20344201,0.37682211,0.89950669,3.8085103,2.2811456,0.84821773,13,1,0,71000,25.68758324,51.37516647,
2162,0.24940075,0.93428272,0.24027222,0.084760137,0.26541805,2.01039,0.31168011,1,1,0,1000,6.203504909,12.40700982,
2163,0.25685754,0.14568198,-0.039618347,0.95458442,1.3538671,0.64920336,3.3352504,3,1,0,10000,13.36504618,26.73009235,
2164,0.3546963,0.67561722,0.51894897,0.38525832,1.7232711,1.7788399,3.5072694,3,1,0,2000,7.815926418,15.63185284,
2165,-0.007910917,0.9036625,0.29113102,0.31396535,4.527442,1.2163285,4.102931,6,1,0,16000,15.63185284,31.26370567,
2166,-0.016099259,0.25910759,-0.76088011,0.59469789,1.9780912,1.3715525,3.2634468,7,1,0,37000,20.67145461,41.34290923,
2167,0.5439018,0.83445144,-0.059682239,0.065571904,4.8731551,2.9640276,2.8868523,4,1,1,12000,14.20248085,28.40496169,
2168,0.11985295,0.81565464,0.56371891,0.050633717,2.8930371,2.8826594,0.076551728,6,1,0,15000,15.29915871,30.59831742,
2169,-0.047682587,-0.6022138,0.25124002,0.75626934,5.276845,2.4020815,0.065186068,2,1,0,1000,6.203504909,12.40700982,
2170,0.5576027,-0.42375767,-0.6846565,0.20187642,0.85100579,1.8306776,2.432595,2,1,0,4000,9.847450218,19.69490044,
2171,-0.15924264,-0.37058198,0.71531671,0.57064241,3.9876893,2.0328498,2.1128802,10,1,0,89000,27.69706812,55.39413624,
2172,-0.39672101,-0.39533868,-0.33838409,0.75618517,5.7021875,1.8218824,5.8443966,5,1,0,7000,11.86687798,23.73375597,
2173,-0.064837955,-0.74115092,-0.018745674,0.6679371,2.7974722,2.4855499,4.6446681,1,1,0,1000,6.203504909,12.40700982,
2174,0.95741886,-0.036781531,0.14697069,0.2457557,2.185287,1.4142265,1.3754613,5,1,0,15000,15.29915871,30.59831742,
2175,0.057025056,-0.16756503,-0.88746178,0.42553687,4.3421521,0.85858041,4.9086118,11,1,0,80000,26.73009235,53.4601847,
2176,-0.86946273,0.22003423,0.42742974,0.11368054,4.7244692,2.2252944,5.2201996,6,1,1,60000,24.28590063,48.57180126,
2177,0.55755037,-0.64613521,-0.3248229,0.40759912,0.67809534,0.64965504,6.0037227,4,1,0,6000,11.27251652,22.54503304,
2178,0.084110059,-0.34159356,-0.62330478,0.69837707,2.5408807,0.71897888,5.1996217,5,1,1,30000,19.2757321,38.55146421,
2179,-0.84018207,-0.50478619,-2.27E-05,0.19820479,2.5306902,1.0328498,4.3325462,3,1,0,2000,7.815926418,15.63185284,
2180,-0.32000664,0.2235876,-0.15648329,0.90725815,4.5033097,2.0032864,0.47344214,8,1,0,19000,16.55344273,33.10688545,
2181,-0.84287083,0.41024223,0.32779437,0.11756219,1.2897086,2.3796458,1.253885,1,1,0,1000,6.203504909,12.40700982,
2182,-0.32965165,0.87349993,-0.28223774,0.22061172,4.9173756,1.7347205,3.7149558,8,1,0,17000,15.95095797,31.90191594,
2183,-0.28051007,-0.82910609,-0.23199587,0.42435259,1.7448673,2.132,5.5389385,13,1,1,234000,38.22748701,76.45497401,
2184,-0.46109214,-0.024085421,0.76824528,0.44341075,2.3746631,0.22916171,0.84951943,4,1,0,9000,12.90381021,25.80762041,
2185,0.582865,-0.50370812,-0.35218132,0.5315212,3.0140917,1.7588091,4.439445,5,1,1,8000,12.40700982,24.81401964,
2186,-0.16048425,-0.97855848,-0.12862808,0.01108962,1.5236034,0.75398833,5.8437662,17,1,0,180000,35.02632975,70.0526595,
2187,-0.94667321,0.10378388,0.072201177,0.29635409,5.9350157,2.5216684,6.1534038,9,1,1,111000,29.81339654,59.62679307,
2188,0.54889482,-0.7725389,-0.31921369,0.000885573,3.7565618,2.4917908,5.6626678,14,1,1,152000,33.10688545,66.21377091,
2189,-0.77097172,0.63374513,0.024154292,0.058192238,4.4753947,1.005656,0.99742025,13,1,0,74000,26.0444008,52.0888016,
2190,-0.25969243,0.44031793,0.50700891,0.69398993,4.6143126,1.0731485,0.40697256,4,1,1,11000,13.79647141,27.59294282,
2191,-0.81211084,-0.2896893,0.41833889,0.28556713,5.5928221,0.16660774,0.67442989,12,1,0,23000,17.64194277,35.28388554,
2192,-0.18395804,-0.65754956,0.46693894,0.56192172,0.60466677,1.5031688,4.2918372,7,1,1,21000,17.11499967,34.22999934,
2193,-0.7014634,0.20959094,0.06897644,0.67768949,5.8914056,1.642817,0.18891481,8,1,1,36000,20.4835219,40.9670438,
2194,0.42934793,-0.016907221,-0.69188434,0.58023316,3.9746985,1.0653946,0.73925704,2,1,0,2000,7.815926418,15.63185284,
2195,-0.58442163,-0.55142045,0.55745441,0.20888121,5.8272533,1.8663049,4.3145494,8,1,1,28000,18.83749459,37.67498919,
2196,-0.274436,-0.14082454,0.88725615,0.3429721,2.5665152,2.3017056,0.40243375,4,1,0,6000,11.27251652,22.54503304,
2197,-0.54095358,-0.31007397,-0.62696159,0.46705726,2.3204546,2.0954049,4.754714,27,1,0,219000,37.39255736,74.78511472,
2198,-0.057850078,0.81120604,-0.37098536,0.44829461,1.922053,2.0428662,0.6755656,1,1,0,1000,6.203504909,12.40700982,
2199,-0.36724594,-0.32185274,-0.39620087,0.77753842,1.1908845,1.0203327,6.0348301,6,1,1,43000,21.73334707,43.46669413,
2200,-0.54237312,-0.48061675,0.44641984,0.52492696,4.9377384,1.522541,1.2839706,2,1,0,6000,11.27251652,22.54503304,
2201,-0.89129037,0.43281701,-0.10593634,0.083954684,4.654283,2.1459892,1.5715449,10,1,0,93000,28.10593989,56.21187978,
2202,0.47925648,0.48562616,-0.033469792,0.73031521,3.9793894,1.5017806,2.3953903,5,1,1,24000,17.89400458,35.78800916,
2203,-0.38757107,-0.037620075,-0.25841331,0.88407916,0.38113767,0.79994416,0.18761143,2,1,1,8000,12.40700982,24.81401964,
2204,0.48095021,0.7509594,0.16727559,0.42043522,0.77095425,1.9554235,0.84311616,11,1,0,28000,18.83749459,37.67498919,
2205,-0.23468262,-0.49221471,0.47486809,0.69075978,3.651994,2.2162352,3.773092,5,1,0,48000,22.54503304,45.09006607,
2206,0.047277447,0.77711493,0.62526846,0.053819176,0.62469816,0.77905613,6.233953,1,1,0,1000,6.203504909,12.40700982,
2207,-0.71443969,0.56188607,0.34251821,0.237784,4.6527905,2.2813849,5.9856644,5,1,1,18000,16.2577821,32.51556421,
2208,0.47811043,0.66643995,0.47284228,0.32200685,1.8889612,2.115798,3.1387799,13,1,0,155000,33.32327647,66.64655294,
2209,0.55241269,-0.62694347,0.1965472,0.51298279,1.3696508,2.3460102,1.7792511,15,1,0,97000,28.50324954,57.00649908,
2210,0.43840054,0.14270757,-0.72315234,0.5142861,4.408905,0.95834005,3.7795031,16,1,1,134000,31.7447611,63.48952219,
2211,0.65528333,0.52648288,-0.23441297,0.48833394,4.2659707,1.9967189,2.912297,7,1,1,53000,23.30213712,46.60427423,
2212,-0.041535866,-0.7336815,0.1163241,0.66817272,0.47256523,0.48585802,4.9930754,3,1,0,1000,6.203504909,12.40700982,
2213,-0.015190038,0.52516878,0.59768146,0.6055938,3.9624825,1.106343,0.76305777,15,1,1,303000,41.66627473,83.33254946,
2214,0.5046618,0.44316369,-0.1770601,0.71942484,0.96441233,2.1197011,2.054611,6,1,0,12000,14.20248085,28.40496169,
2215,-0.32345685,-0.056302283,-0.94274694,0.058599886,0.69525725,1.4548616,3.6042109,15,1,0,109000,29.63325077,59.26650154,
2216,0.29694059,0.52385086,0.065122269,0.79571706,2.4933002,2.1004345,0.56466913,4,1,0,3000,8.947002289,17.89400458,
2217,0.041964561,0.76508182,-0.4595134,0.44915056,2.309232,0.97086191,3.5807629,17,1,0,154000,33.25145884,66.50291768,
2218,0.8672992,0.35370705,0.34370416,0.067460008,0.4385691,2.1330976,4.3723621,5,1,0,65000,24.94259198,49.88518396,
2219,0.89322025,-0.054149799,-0.24122007,0.37555075,2.3830445,2.3524351,3.491209,7,1,0,42000,21.56354836,43.12709671,
2220,0.77162474,0.49940607,0.37283048,0.12722522,2.4740613,2.3317637,1.3252333,20,1,1,367000,44.41460646,88.82921291,
2221,-0.37623599,0.8369571,0.038639419,0.39554548,2.8401415,2.9565017,4.0910401,1,1,0,1000,6.203504909,12.40700982,
2222,-0.16437675,0.59422523,0.37018079,0.69486892,4.7707987,0.82096416,5.438786,1,1,0,1000,6.203504909,12.40700982,
2223,0.77576506,-0.58100235,0.077824727,0.23359838,0.020352164,1.6211396,4.853332,11,1,0,62000,24.55280003,49.10560006,
2224,-0.77097172,0.63374513,0.024154292,0.058192238,5.2311563,1.7660496,5.2359934,12,1,0,32000,19.69490044,39.38980087,
2225,-0.84383643,0.26292846,-0.27069327,0.38148898,1.8145777,1.0697217,6.0034142,3,1,0,1000,6.203504909,12.40700982,
2226,0.65153199,0.14866461,-0.58040851,0.46532878,2.3067799,2.2087748,1.3128698,3,1,0,1000,6.203504909,12.40700982,
2227,-0.10773297,-0.17878346,0.40383568,0.89070022,3.1255479,1.4950658,4.2370543,9,1,0,30000,19.2757321,38.55146421,
2228,-0.881818,0.33546615,0.018839005,0.33091474,5.8627977,2.4659114,0.30664995,15,1,1,138000,32.0575375,64.11507501,
2229,0.22356628,-0.3994306,0.057376929,0.8872323,2.6671264,0.8856864,0.93871564,1,1,0,1000,6.203504909,12.40700982,
2230,0.14429785,0.37737563,0.89143467,0.20520726,3.0026319,0.83182013,0.59147513,4,1,1,19000,16.55344273,33.10688545,
2231,-0.43625668,-0.23573737,0.56542796,0.65908974,6.0695424,1.0376842,5.0787125,12,1,1,32000,19.69490044,39.38980087,
2232,0.31004465,0.13272373,-0.072772481,0.93859518,3.091001,1.6976296,3.6742907,5,1,0,11000,13.79647141,27.59294282,
2233,0.24036902,-0.34299809,0.22636074,0.87939513,1.9301152,0.86432976,3.8491983,7,1,1,34000,20.09694771,40.19389542,
2234,-0.13809435,0.97057676,0.19704494,0.009163686,5.4724965,0.25820971,2.7376797,3,1,0,8000,12.40700982,24.81401964,
2235,0.1989174,-0.50405049,0.2291341,0.80861765,5.9714093,2.6124392,1.4953476,7,1,0,42000,21.56354836,43.12709671,
2236,-0.42319509,-0.40259737,0.80443412,0.10819902,0.78959388,1.9645123,5.823051,1,1,0,1000,6.203504909,12.40700982,
2237,0.57516259,0.65701133,-0.48460081,0.051828038,5.457571,2.1234548,3.754117,8,1,1,66000,25.06985231,50.13970461,
2238,0.1328963,0.48266584,-0.77353925,0.38859922,3.4966769,0.88306326,1.3885719,8,1,0,24000,17.89400458,35.78800916,
2239,0.3221058,0.02739393,-0.88628948,0.33164501,4.4391665,0.65836304,4.2694821,10,1,1,116000,30.254487,60.50897399,
2240,0.34291556,0.53064007,-0.47543797,0.6121999,4.7989812,1.3677438,2.8048294,7,1,1,51000,23.00526228,46.01052456,
2241,-0.23814701,-0.58254588,-0.15766871,0.76096439,1.3870285,1.3614173,5.3047667,16,1,1,257000,39.44102304,78.88204608,
2242,-0.71412098,-0.52060741,-0.44659239,0.1398371,4.1403975,1.3673632,1.7065895,5,1,0,11000,13.79647141,27.59294282,
2243,0.026005322,0.12609276,-0.81435704,0.56590372,3.8512034,1.1695106,4.2617378,4,1,0,1000,6.203504909,12.40700982,
2244,-0.39721099,0.040963065,-0.78000242,0.48181084,0.91469711,0.82154477,1.120224,3,1,1,12000,14.20248085,28.40496169,
2245,0.71880579,-0.21578906,-0.15776727,0.64176536,0.56302303,2.4007373,3.5610077,12,1,0,62000,24.55280003,49.10560006,
2246,-0.36452365,-0.65185434,0.16993527,0.64290774,0.80249661,1.6866385,4.9638629,8,1,1,81000,26.84100687,53.68201374,
2247,0.46860343,0.46749967,-0.6197716,0.42158985,2.4920583,1.7136548,1.0273581,5,1,0,8000,12.40700982,24.81401964,
2248,-0.91293603,-0.090651795,-0.39270648,0.064122736,5.6691976,2.0792747,4.3573132,4,1,0,1000,6.203504909,12.40700982,
2249,-0.39183503,-0.28433585,0.83772725,0.25264886,5.633038,1.0107366,4.3775673,8,1,1,27000,18.61051473,37.22102945,
2250,-0.80886137,0.11713668,-0.42249021,0.39182183,0.17297967,0.7118209,3.670861,12,1,0,33000,19.89795496,39.79590992,
2251,0.29211968,-0.86413729,-0.3417342,0.22616504,5.339438,2.9470668,1.8354162,5,1,0,9000,12.90381021,25.80762041,
2252,0.32930982,-0.23838633,0.85438859,0.32364652,1.3063139,0.83732283,2.5594833,53,1,1,2433000,83.43555642,166.8711128,
2253,-0.073046461,-0.1880597,0.90429425,0.37623078,0.023779348,0.40628448,3.9063427,19,1,1,244000,38.76446005,77.52892009,
2254,0.053196486,0.4218899,-0.81741601,0.38860011,5.7139812,0.87843305,2.8232465,9,1,1,69000,25.44408438,50.88816876,
2255,-0.0875495,0.67269176,0.57981157,0.45126426,1.1466343,2.7312019,1.2714057,22,1,0,204000,36.51857754,73.03715508,
2256,-0.61430836,-0.67233121,0.2234301,0.3473832,3.63325,0.84137726,1.3692529,15,1,0,45000,22.06520508,44.13041015,
2257,-0.35851434,0.89121258,0.21828355,0.17193012,4.1912227,2.5784557,0.28469452,8,1,1,175000,34.69896172,69.39792344,
2258,-0.4662939,0.35820442,-0.10648523,0.80182326,5.8318076,2.1955888,2.1666534,6,1,0,8000,12.40700982,24.81401964,
2259,0.60467762,-0.29619539,-0.65594566,0.34112835,0.35265198,2.505239,5.5703983,4,1,0,8000,12.40700982,24.81401964,
2260,-0.76015633,-0.48883006,-0.26908496,0.33286753,5.7948704,1.7752521,5.1601124,19,1,0,106000,29.35885306,58.71770612,
2261,0.24364312,-0.58817089,-0.72079015,0.27414355,3.1708713,1.3802594,5.5270228,9,1,1,70000,25.56641359,51.13282718,
2262,0.35684103,0.00315965,-0.41979334,0.8345226,5.7656646,0.97333711,2.5440567,1,1,0,1000,6.203504909,12.40700982,
2263,0.021928443,-0.84074795,0.046929054,0.53894317,1.5100154,1.9983829,4.5994558,10,1,1,171000,34.43254843,68.86509686,
2264,0.60377347,0.4235166,0.2209442,0.63818097,1.4104466,2.5340345,4.520885,9,1,0,24000,17.89400458,35.78800916,
2265,-0.77787179,-0.25177443,0.24527861,0.5209257,2.1771786,2.6440337,3.4628248,11,1,0,30000,19.2757321,38.55146421,
2266,0.24121454,0.26224226,-0.66701549,0.65432006,4.7637391,0.72862738,3.109458,4,1,1,13000,14.58651628,29.17303256,
2267,-0.42767859,-0.7415064,-0.50473535,0.11181029,3.3478854,1.9799244,3.0957515,5,1,0,13000,14.58651628,29.17303256,
2268,-0.76015633,-0.48883006,-0.26908496,0.33286753,1.7438779,1.318734,5.116405,2,1,0,1000,6.203504909,12.40700982,
2269,0.15832755,-0.87339169,0.38553214,0.25196105,3.3478854,1.9799244,3.0957515,1,1,0,1000,6.203504909,12.40700982,
2270,-0.38056931,-0.8909384,-0.074863233,0.23620188,1.4740314,2.6408126,5.4230142,6,1,1,37000,20.67145461,41.34290923,
2271,-0.35838404,0.14903383,-0.17991404,0.90386987,6.0855713,0.79721814,0.59057528,15,1,1,168000,34.22999934,68.45999869,
2272,-0.64971238,0.62231314,0.33767909,0.27671835,1.2095263,1.3046836,6.0574374,9,1,0,47000,22.3873703,44.77474061,
2273,0.16750711,-0.18663593,0.95786351,0.14002068,4.6350288,2.2380099,6.1627522,2,1,0,1000,6.203504909,12.40700982,
2274,-0.4395957,-0.78577101,0.42783508,0.079225935,5.936305,1.3450503,4.9089065,11,1,0,33000,19.89795496,39.79590992,
2275,0.53870684,-0.58018619,0.15073545,0.5919947,2.0698147,1.8272401,3.7147207,6,1,1,15000,15.29915871,30.59831742,
