4683
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
247,0,0,0,1,1.1305716,2.318871,4.0596805,5,1,0,0.027000003
248,0,0,0,1,5.0420027,1.606517,0.12834795,8,1,0,0.18900001
249,0,0,0,1,5.3222485,2.235775,2.516463,2,1,0,0.027000003
250,0.57292318,-0.36746126,0.58157372,0.44553706,6.2369776,2.9220417,5.0325074,3,1,0,0.027000003
251,0.25957331,0.55028784,0.18476515,0.77179462,5.8227453,2.5657117,1.4122859,4,1,0,0.054000005
252,-0.69834942,0.34029499,-0.62939858,0.01910116,4.4327931,2.3025026,2.238668,2,1,0,0.027000003
253,0.31995827,0.15738355,0.77442235,0.52261573,1.0574012,1.878224,0.72523379,7,1,0,0.081000008
254,-0.19395643,0.027507011,0.30826837,0.93091083,5.8225226,0.39434469,6.1042848,8,1,1,0.45900005
255,-0.7722072,-0.53945732,0.07528764,0.32712936,3.9533482,2.1838942,3.6158164,1,1,0,0.027000003
256,0.57202792,-0.19962348,0.0034181273,0.79556453,5.5252681,0.5469352,3.2801828,1,1,0,0.027000003
257,0,0,0,1,1.8956798,0.39613488,2.0419264,10,1,0,0.27000004
258,0.29551649,0.028528724,-0.89434552,0.3346673,4.3029571,1.5221275,0.35575038,2,1,0,0.027000003
259,0,0,0,1,4.5758681,1.8027496,3.1297081,2,1,0,0.027000003
260,0.35226038,-0.11696234,0.31948236,0.87187356,4.3786573,2.6333735,0.55484986,1,1,0,0.027000003
261,-0.037527528,0.82860357,0.53639007,0.1558639,1.739378,1.7225418,1.1754041,4,1,0,0.027000003
262,0.4322595,-0.45749217,0.77217293,0.087186992,3.7100134,0.34698537,5.9532104,2,1,0,0.027000003
263,0.67192113,-0.11223693,0.69680005,0.22448732,1.7169547,1.4988847,2.0479763,5,1,1,0.16200002
264,-0.027076071,-0.096913956,-0.15875445,0.98217696,1.4586096,0.20159155,5.1450744,4,1,1,0.027000003
